pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,2013-06-24,90.5,null,null,Hyun-Jin Ryu,453923,547943,null,ball,,13,null,R,L,L,LAD,SF,B,null,null,0,0,2013,0.642375,1.5674,-1.394,2.126,null,null,null,0,1,Top,null,null,null,130624_191135,-11.064,-131.202,-6.66,9.636,28.938,-15.552,3.09,1.46,null,null,null,null,null,null,347890,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,null,null
FF,2013-06-19,90.4,null,null,Hyun-Jin Ryu,455755,547943,field_out,hit_into_play,,2,"Chris Stewart grounds out, third baseman Juan Uribe to first baseman Adrian Gonzalez.",R,R,L,NYY,LAD,X,5,ground_ball,3,1,2013,0.657683333,1.7265,-0.001,3.029,null,null,null,2,6,Bot,101.41,165.66,null,130619_145933,-7.67,-131.428,-5.054,9.819,29.762,-13.608,3.42,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,48,5,4-Seam Fastball,3,0,3,0,0,3,3,0,null,null
CH,2013-06-19,79.2,null,null,Hyun-Jin Ryu,455755,547943,null,ball,,8,null,R,R,L,NYY,LAD,B,null,null,2,1,2013,0.926275,1.108733333,-0.254,1.693,null,null,null,2,6,Bot,null,null,null,130619_145919,-8.127,-114.923,-4.286,10.16,21.022,-23.608,3.36,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48,4,Changeup,3,0,3,0,0,3,3,0,null,null
CU,2013-06-19,70.9,null,null,Hyun-Jin Ryu,455755,547943,null,ball,,13,null,R,R,L,NYY,LAD,B,null,null,1,1,2013,-0.560025,-1.0384,-1.054,-0.044,null,null,null,2,6,Bot,null,null,null,130619_145857,-5.556,-103.136,-2.31,-3.267,20.046,-41.243,3.34,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48,3,Curveball,3,0,3,0,0,3,3,0,null,null
FT,2013-06-19,88.2,null,null,Hyun-Jin Ryu,455755,547943,null,ball,,11,null,R,R,L,NYY,LAD,B,null,null,0,1,2013,0.877566667,1.5287,-1.212,3.206,null,null,null,2,6,Bot,null,null,null,130619_145844,-10.702,-127.944,-3.935,12.003,26.289,-16.729,3.44,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48,2,2-Seam Fastball,3,0,3,0,0,3,3,0,null,null
FF,2013-06-19,88.3,null,null,Hyun-Jin Ryu,455755,547943,null,called_strike,,3,null,R,R,L,NYY,LAD,S,null,null,0,0,2013,0.585316667,1.475666667,0.667,3.281,null,null,null,2,6,Bot,null,null,null,130619_145830,-6.329,-128.426,-3.467,8.588,26.449,-17.232,3.43,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48,1,4-Seam Fastball,3,0,3,0,0,3,3,0,null,null
FF,2013-06-19,91.9,null,null,Hyun-Jin Ryu,407489,547943,field_out,hit_into_play,,5,Lyle Overbay flies out to center fielder Andre Ethier.,R,L,L,NYY,LAD,X,8,fly_ball,3,2,2013,0.827466667,1.576,-0.142,2.912,null,null,null,1,6,Bot,146.59,69.28,null,130619_145754,-8.702,-133.552,-5.094,12.261,32.399,-14.988,3.61,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,47,6,4-Seam Fastball,3,0,3,0,0,3,3,0,null,null
SL,2013-06-19,82.5,null,null,Hyun-Jin Ryu,407489,547943,null,ball,,13,null,R,L,L,NYY,LAD,B,null,null,2,2,2013,-0.308133333,0.372,-1.388,1.617,null,null,null,1,6,Bot,null,null,null,130619_145739,-8.368,-119.827,-3.808,-1.831,26.117,-30.377,3.49,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47,5,Slider,3,0,3,0,0,3,3,0,null,null
FT,2013-06-19,90.2,null,null,Hyun-Jin Ryu,407489,547943,null,ball,,13,null,R,L,L,NYY,LAD,B,null,null,1,2,2013,0.859475,1.535866667,-1.517,2.262,null,null,null,1,6,Bot,null,null,null,130619_145725,-11.756,-130.743,-6.256,12.184,29.979,-16.119,3.54,1.68,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47,4,2-Seam Fastball,3,0,3,0,0,3,3,0,null,null
FF,2013-06-19,89.9,null,null,Hyun-Jin Ryu,407489,547943,null,called_strike,,13,null,R,L,L,NYY,LAD,S,null,null,1,1,2013,0.69665,1.573133333,-1.131,2.192,null,null,null,1,6,Bot,null,null,null,130619_145709,-10.295,-130.428,-6.614,10.181,28.857,-15.687,3.57,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47,3,4-Seam Fastball,3,0,3,0,0,3,3,0,null,null
FF,2013-06-19,89.3,null,null,Hyun-Jin Ryu,407489,547943,null,foul_tip,,1,null,R,L,L,NYY,LAD,S,null,null,1,0,2013,0.384916667,1.538733333,-0.62,3.114,null,null,null,1,6,Bot,null,null,null,130619_145650,-8.589,-129.759,-4.43,6.319,26.531,-16.131,3.61,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47,2,4-Seam Fastball,3,0,3,0,0,3,3,0,null,null
FF,2013-06-19,87.1,null,null,Hyun-Jin Ryu,407489,547943,null,ball,,11,null,R,L,L,NYY,LAD,B,null,null,0,0,2013,0.667425,1.6706,-1.398,3.668,null,null,null,1,6,Bot,null,null,null,130619_145639,-10.866,-126.303,-2.995,9.174,27.797,-15.676,3.6,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47,1,4-Seam Fastball,3,0,3,0,0,3,3,0,null,null
SL,2013-06-19,82,null,null,Hyun-Jin Ryu,458691,547943,field_out,hit_into_play,,4,"David Adams grounds out, shortstop Nick Punto to first baseman Adrian Gonzalez.",R,R,L,NYY,LAD,X,6,ground_ball,0,1,2013,-0.277516667,0.201433333,-0.441,2.615,null,null,null,0,6,Bot,113.45,148.59,null,130619_145607,-6.437,-119.232,-1.621,-1.528,22.404,-32.084,3.33,1.49,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,46,2,Slider,3,0,3,0,0,3,3,0,null,null
CH,2013-06-19,77.7,null,null,Hyun-Jin Ryu,458691,547943,null,called_strike,,5,null,R,R,L,NYY,LAD,S,null,null,0,0,2013,0.892875,0.8493,-0.275,2.597,null,null,null,0,6,Bot,null,null,null,130619_145554,-8.342,-112.848,-1.777,9.52,19.737,-26.24,3.27,1.46,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46,1,Changeup,3,0,3,0,0,3,3,0,null,null
FF,2013-06-19,88.3,null,null,Hyun-Jin Ryu,400085,547943,home_run,hit_into_play_score,,9,Ichiro Suzuki homers (3) on a fly ball to right field.,R,L,L,NYY,LAD,X,null,fly_ball,1,0,2013,0.727266667,1.6104,0.819,1.762,null,null,null,0,6,Bot,220.88,72.29,null,130619_145511,-6.069,-128.292,-7.376,10.175,28.757,-15.839,3.37,1.47,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,2,null,0,3,null,45,2,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
SL,2013-06-19,78.9,null,null,Hyun-Jin Ryu,400085,547943,null,ball,,11,null,R,L,L,NYY,LAD,B,null,null,0,0,2013,-0.232983333,0.697366667,-1.562,2.986,null,null,null,0,6,Bot,null,null,null,130619_145500,-8.371,-114.672,-1.374,-0.982,21.288,-27.48,3.32,1.3,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45,1,Slider,2,0,2,0,0,2,2,0,null,null
FT,2013-06-19,94.1,null,null,Hyun-Jin Ryu,489166,547943,field_out,hit_into_play,,8,"Thomas Neal grounds out, shortstop Nick Punto to first baseman Adrian Gonzalez.",R,R,L,NYY,LAD,X,6,ground_ball,3,2,2013,0.904008333,1.616133333,-0.252,1.719,455755,458731,429664,2,5,Bot,114.46,149.6,null,130619_144405,-8.954,-136.43,-8.619,13.953,30.965,-13.535,3.25,1.5,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,41,7,2-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,94.1,null,null,Hyun-Jin Ryu,489166,547943,null,ball,,12,null,R,R,L,NYY,LAD,B,null,null,2,2,2013,0.426666667,1.457033333,1.266,2.886,455755,458731,429664,2,5,Bot,null,null,null,130619_144341,-4.15,-136.811,-5.694,7.619,29.037,-15.404,3.57,1.5,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41,6,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,93.4,null,null,Hyun-Jin Ryu,489166,547943,null,ball,,13,null,R,R,L,NYY,LAD,B,null,null,1,2,2013,0.440583333,1.733666667,-1.031,2.16,455755,458731,429664,2,5,Bot,null,null,null,130619_144317,-9.751,-135.509,-7.92,7.598,30.397,-12.255,3.64,1.58,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41,5,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,93.1,null,null,Hyun-Jin Ryu,489166,547943,null,foul,,4,null,R,R,L,NYY,LAD,S,null,null,1,2,2013,0.475375,1.345233333,-0.544,2.512,455755,458731,429664,2,5,Bot,null,null,null,130619_144248,-9.131,-135.184,-6.174,8.165,25.429,-17.105,3.25,1.5,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41,4,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,93.3,null,null,Hyun-Jin Ryu,489166,547943,null,called_strike,,6,null,R,R,L,NYY,LAD,S,null,null,1,1,2013,0.409966667,1.3825,0.285,2.313,455755,458731,429664,2,5,Bot,null,null,null,130619_144224,-6.513,-135.579,-6.522,7.297,26.417,-16.557,3.6,1.6,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41,3,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,92,null,null,Hyun-Jin Ryu,489166,547943,null,swinging_strike,,3,null,R,R,L,NYY,LAD,S,null,null,1,0,2013,0.524083333,1.806766667,0.419,2.986,455755,458731,429664,2,5,Bot,null,null,null,130619_144204,-6.613,-133.827,-5.745,8.513,29.279,-11.801,3.25,1.5,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41,2,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,91.5,null,null,Hyun-Jin Ryu,489166,547943,null,ball,,3,null,R,R,L,NYY,LAD,B,null,null,0,0,2013,0.428058333,1.527266667,0.662,3.651,455755,458731,429664,2,5,Bot,null,null,null,130619_144145,-5.716,-133.181,-3.376,7.161,29.976,-15.545,3.61,1.65,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41,1,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
CH,2013-06-19,79,null,null,Hyun-Jin Ryu,150484,547943,strikeout,swinging_strike_blocked,,14,Vernon Wells strikes out swinging.,R,R,L,NYY,LAD,S,2,null,0,2,2013,1.39805,0.645766667,1.043,0.556,455755,458731,429664,1,5,Bot,null,null,null,130619_144108,-6.764,-114.763,-5.57,14.642,21.262,-27.956,3.1,1.48,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,40,3,Changeup,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,88.9,null,null,Hyun-Jin Ryu,150484,547943,null,foul,,4,null,R,R,L,NYY,LAD,S,null,null,0,1,2013,0.597841667,1.822533333,-0.457,2.364,455755,458731,429664,1,5,Bot,null,null,null,130619_144043,-8.419,-129.017,-6.449,8.662,31.354,-13.368,3.1,1.48,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40,2,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
CH,2013-06-19,78.8,null,null,Hyun-Jin Ryu,150484,547943,null,swinging_strike,,14,null,R,R,L,NYY,LAD,S,null,null,0,0,2013,1.386916667,1.161766667,0.831,1.532,455755,458731,429664,1,5,Bot,null,null,null,130619_144021,-6.982,-114.527,-4.538,14.41,22.049,-23.229,3.1,1.48,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40,1,Changeup,2,0,2,0,0,2,2,0,null,null
IN,2013-06-19,58.9,null,null,Hyun-Jin Ryu,429664,547943,intent_walk,intent_ball,,11,Hyun-Jin Ryu intentionally walks Robinson Cano.,R,L,L,NYY,LAD,B,null,null,3,0,2013,0.622891667,1.2922,-3.726,5.44,455755,458731,null,1,5,Bot,null,null,null,130619_143939,-10.339,-85.133,4.106,4.034,9.893,-26.416,3.59,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,39,4,Intentional Ball,2,0,2,0,0,2,2,0,null,null
IN,2013-06-19,59.1,null,null,Hyun-Jin Ryu,429664,547943,null,intent_ball,,11,null,R,L,L,NYY,LAD,B,null,null,2,0,2013,0.457283333,1.3524,-4,6.04,455755,458731,null,1,5,Bot,null,null,null,130619_143928,-10.618,-85.322,4.887,3.157,10.118,-26.083,3.59,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39,3,Intentional Ball,2,0,2,0,0,2,2,0,null,null
IN,2013-06-19,57.1,null,null,Hyun-Jin Ryu,429664,547943,null,intent_ball,,11,null,R,L,L,NYY,LAD,B,null,null,1,0,2013,0.451716667,1.220533333,-3.141,5.598,455755,458731,null,1,5,Bot,null,null,null,130619_143918,-8.856,-82.571,4.8,2.933,9.323,-27.103,3.59,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39,2,Intentional Ball,2,0,2,0,0,2,2,0,null,null
IN,2013-06-19,57,null,null,Hyun-Jin Ryu,429664,547943,null,intent_ball,,11,null,R,L,L,NYY,LAD,B,null,null,0,0,2013,0.443366667,1.286466667,-3.131,6.269,455755,458731,null,1,5,Bot,null,null,null,130619_143908,-8.715,-82.29,6.031,2.824,10.862,-26.901,3.59,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39,1,Intentional Ball,2,0,2,0,0,2,2,0,null,null
CH,2013-06-19,82.8,null,null,Hyun-Jin Ryu,434624,547943,sac_bunt,hit_into_play,,3,"Jayson Nix out on a sacrifice bunt, pitcher Hyun-Jin Ryu to second baseman Skip Schumaker.   Chris Stewart to 3rd.    Brett Gardner to 2nd.",R,R,L,NYY,LAD,X,1,ground_ball,0,0,2013,0.599233333,1.6362,0.402,3.009,null,455755,458731,0,5,Bot,121.49,186.75,null,130619_143835,-6.381,-120.397,-3.545,7.641,24.933,-17.499,3.1,1.46,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,38,1,Changeup,2,0,2,0,0,2,2,0,null,null
CU,2013-06-19,75.2,null,null,Hyun-Jin Ryu,458731,547943,single,hit_into_play_no_out,,11,Brett Gardner singles on a soft fly ball to left fielder Alex Castellanos.   Chris Stewart to 2nd.,R,L,L,NYY,LAD,X,7,fly_ball,2,2,2013,-0.370758333,-0.144,-1.238,2.464,null,null,455755,0,5,Bot,87.35,125.5,null,130619_143739,-7.035,-109.405,-0.205,-2.11,17.766,-35.031,2.96,1.48,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0.9,null,1,0,null,37,6,Curveball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,90.5,null,null,Hyun-Jin Ryu,458731,547943,null,ball,,13,null,R,L,L,NYY,LAD,B,null,null,1,2,2013,0.6716,1.762333333,-0.988,1.505,null,null,455755,0,5,Bot,null,null,null,130619_143718,-9.802,-131.152,-9.035,10.005,28.292,-13.164,2.96,1.41,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37,5,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,89.2,null,null,Hyun-Jin Ryu,458731,547943,null,foul,,2,null,R,L,L,NYY,LAD,S,null,null,1,2,2013,0.564441667,1.432666667,-0.049,3.043,null,null,455755,0,5,Bot,null,null,null,130619_143650,-7.76,-129.68,-4.329,8.409,29.692,-17.608,2.96,1.48,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37,4,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
SL,2013-06-19,81.9,null,null,Hyun-Jin Ryu,458731,547943,null,ball,,11,null,R,L,L,NYY,LAD,B,null,null,0,2,2013,-0.23855,0.3935,-2.411,2.293,null,null,455755,0,5,Bot,null,null,null,130619_143629,-10.695,-118.749,-2.594,-1.114,21.456,-30.162,2.88,1.41,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37,3,Slider,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,88.8,null,null,Hyun-Jin Ryu,458731,547943,null,called_strike,,7,null,R,L,L,NYY,LAD,S,null,null,0,1,2013,0.636808333,1.6147,-0.802,1.689,null,null,455755,0,5,Bot,null,null,null,130619_143606,-9.31,-128.751,-7.862,9.235,27.018,-15.554,2.82,1.27,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37,2,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,88.2,null,null,Hyun-Jin Ryu,458731,547943,null,foul,,12,null,R,L,L,NYY,LAD,S,null,null,0,0,2013,0.682733333,1.7136,0.012,3.123,null,null,455755,0,5,Bot,null,null,null,130619_143542,-7.655,-128.214,-4.815,9.795,24.661,-14.395,2.96,1.48,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37,1,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
CH,2013-06-19,80.7,null,null,Hyun-Jin Ryu,455755,547943,walk,ball,,14,Chris Stewart walks.,R,R,L,NYY,LAD,B,null,null,3,2,2013,1.173991667,0.807733333,0.095,0.749,null,null,null,0,5,Bot,null,null,null,130619_143504,-8.191,-117.054,-6.078,13.045,21.381,-26.2,3.37,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0.7,null,0,0,null,36,6,Changeup,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,90.2,null,null,Hyun-Jin Ryu,455755,547943,null,ball,,14,null,R,R,L,NYY,LAD,B,null,null,2,2,2013,0.300025,2.041833333,1.158,2.469,null,null,null,0,5,Bot,null,null,null,130619_143446,-4.061,-131.151,-7.198,5.369,28.709,-9.798,3.47,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36,5,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,89.7,null,null,Hyun-Jin Ryu,455755,547943,null,ball,,11,null,R,R,L,NYY,LAD,B,null,null,1,2,2013,0.348733333,1.9845,-1.614,2.563,null,null,null,0,5,Bot,null,null,null,130619_143431,-10.558,-130.028,-6.786,5.882,27.265,-10.793,3.43,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36,4,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
SL,2013-06-19,79.2,null,null,Hyun-Jin Ryu,455755,547943,null,swinging_strike,,13,null,R,R,L,NYY,LAD,S,null,null,1,1,2013,-0.671358333,0.1398,-0.386,1.154,null,null,null,0,5,Bot,null,null,null,130619_143412,-4.79,-115.076,-4.227,-5.234,20.888,-32.668,3.42,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36,3,Slider,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,88,null,null,Hyun-Jin Ryu,455755,547943,null,called_strike,,6,null,R,R,L,NYY,LAD,S,null,null,1,0,2013,0.127458333,2.013166667,0.676,2.367,null,null,null,0,5,Bot,null,null,null,130619_143358,-4.804,-127.883,-7.338,3.091,24.008,-10.953,3.44,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36,2,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,87.1,null,null,Hyun-Jin Ryu,455755,547943,null,ball,,14,null,R,R,L,NYY,LAD,B,null,null,0,0,2013,0.22905,1.8598,0.149,1.32,null,null,null,0,5,Bot,null,null,null,130619_143345,-5.999,-126.42,-9.132,4.22,23.18,-13.163,3.58,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36,1,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
SL,2013-06-19,81.7,null,null,Hyun-Jin Ryu,407489,547943,field_out,hit_into_play,,5,"Lyle Overbay grounds out, second baseman Skip Schumaker to first baseman Adrian Gonzalez.",R,L,L,NYY,LAD,X,4,ground_ball,3,2,2013,-0.167575,0.072433333,-0.031,2.296,null,null,null,2,4,Bot,140.56,150.6,null,130619_142301,-5.884,-118.805,-1.839,-0.399,18.25,-33.394,3.61,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,0,null,0,0,null,32,6,Slider,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,90.2,null,null,Hyun-Jin Ryu,407489,547943,null,called_strike,,7,null,R,L,L,NYY,LAD,S,null,null,3,1,2013,0.461458333,1.3094,-0.826,2.115,null,null,null,2,4,Bot,null,null,null,130619_142248,-9.503,-130.898,-6.435,7.466,24.494,-18.503,3.57,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32,5,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
FF,2013-06-19,90.5,null,null,Hyun-Jin Ryu,407489,547943,null,ball,,13,null,R,L,L,NYY,LAD,B,null,null,2,1,2013,0.355691667,1.2922,-1.516,1.965,null,null,null,2,4,Bot,null,null,null,130619_142236,-10.818,-131.296,-6.963,6.169,24.668,-18.632,3.56,1.53,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32,4,4-Seam Fastball,2,0,2,0,0,2,2,0,null,null
CU,2013-06-19,69.8,null,null,Hyun-Jin Ryu,407489,547943,null,ball,,13,null,R,L,L,NYY,LAD,B,null,null,1,1,2013,-1.301783333,-0.975333333,-1.566,1.198,null,null,null,2,4,Bot,null,null,null,130619_142222,-5.619,-101.54,0.117,-8.791,16.606,-40.665,3.53,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32,3,Curveball,2,0,2,0,0,2,2,0,null,null
SL,2013-06-19,80.3,null,null,Hyun-Jin Ryu,407489,547943,null,called_strike,,13,null,R,L,L,NYY,LAD,S,null,null,1,0,2013,-0.473741667,0.0796,-1.036,2.055,null,null,null,2,4,Bot,null,null,null,130619_142209,-7.394,-116.596,-2.273,-3.512,14.966,-33.289,3.56,1.57,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32,2,Slider,2,0,2,0,0,2,2,0,null,null
SL,2013-06-19,80.7,null,null,Hyun-Jin Ryu,407489,547943,null,ball,,7,null,R,L,L,NYY,LAD,B,null,null,0,0,2013,-0.461216667,0.3849,-0.561,1.564,null,null,null,2,4,Bot,null,null,null,130619_142145,-6.225,-117.306,-3.966,-3.376,18.438,-30.266,3.56,1.65,null,null,null,null,null,null,347803,547943,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32,1,Slider,2,0,2,0,0,2,2,0,null,null
